algorithm,vertex count,edge count,density,cover size,duration (s)
exact exhaustive,65,1738,0.8356,65,0.0000094
approximation two factor,65,1738,0.8356,64,0.0022881
approximation one by one,65,1738,0.8356,63,0.0038546
exact exhaustive,65,1904,0.9154,65,0.0000075
approximation two factor,65,1904,0.9154,64,0.0025588
approximation one by one,65,1904,0.9154,64,0.0042608
exact exhaustive,65,2002,0.9625,65,0.0000072
approximation two factor,65,2002,0.9625,64,0.0025894
approximation one by one,65,2002,0.9625,64,0.0040174
exact exhaustive,65,2051,0.9861,65,0.0000083
approximation two factor,65,2051,0.9861,64,0.002562
approximation one by one,65,2051,0.9861,64,0.0041832
exact exhaustive,65,2077,0.9986,65,0.0000089
approximation two factor,65,2077,0.9986,64,0.0025376
approximation one by one,65,2077,0.9986,64,0.0045919
exact exhaustive,65,2080,1.0000,65,0.000008
approximation two factor,65,2080,1.0000,64,0.0027311
approximation one by one,65,2080,1.0000,64,0.0042606
exact exhaustive,66,201,0.0937,66,0.0000026
approximation two factor,66,201,0.0937,60,0.0002588
approximation one by one,66,201,0.0937,51,0.0004383
exact exhaustive,66,441,0.2056,66,0.0000056
approximation two factor,66,441,0.2056,64,0.0005682
approximation one by one,66,441,0.2056,59,0.0008606
exact exhaustive,66,772,0.3599,66,0.0000095
approximation two factor,66,772,0.3599,62,0.0010316
approximation one by one,66,772,0.3599,61,0.0018208
exact exhaustive,66,1068,0.4979,66,0.0000103
approximation two factor,66,1068,0.4979,64,0.0014099
approximation one by one,66,1068,0.4979,62,0.0023132
exact exhaustive,66,1370,0.6387,66,0.0000106
approximation two factor,66,1370,0.6387,64,0.0017823
approximation one by one,66,1370,0.6387,64,0.0027813
exact exhaustive,66,1581,0.7371,66,0.0000109
approximation two factor,66,1581,0.7371,66,0.0020727
approximation one by one,66,1581,0.7371,64,0.0033311
exact exhaustive,66,1807,0.8424,66,0.0000142
approximation two factor,66,1807,0.8424,66,0.0023837
approximation one by one,66,1807,0.8424,64,0.0040639
exact exhaustive,66,1941,0.9049,66,0.0000141
approximation two factor,66,1941,0.9049,66,0.0024309
approximation one by one,66,1941,0.9049,65,0.0042077
exact exhaustive,66,2066,0.9632,66,0.0000212
approximation two factor,66,2066,0.9632,66,0.0031332
approximation one by one,66,2066,0.9632,65,0.0043977
exact exhaustive,66,2129,0.9925,66,0.00002
approximation two factor,66,2129,0.9925,66,0.0025851
approximation one by one,66,2129,0.9925,65,0.0045882
exact exhaustive,66,2137,0.9963,66,0.0000173
approximation two factor,66,2137,0.9963,66,0.0026222
approximation one by one,66,2137,0.9963,65,0.0044346
exact exhaustive,66,2145,1.0000,66,0.0000181
approximation two factor,66,2145,1.0000,66,0.0026548
approximation one by one,66,2145,1.0000,65,0.0047374
exact exhaustive,67,209,0.0945,67,0.0000045
approximation two factor,67,209,0.0945,60,0.0003946
approximation one by one,67,209,0.0945,49,0.0003982
exact exhaustive,67,424,0.1918,67,0.0000088
approximation two factor,67,424,0.1918,64,0.0005338
approximation one by one,67,424,0.1918,59,0.0009702
exact exhaustive,67,810,0.3664,67,0.0000122
approximation two factor,67,810,0.3664,64,0.0011481
approximation one by one,67,810,0.3664,61,0.0018912
exact exhaustive,67,1140,0.5156,67,0.0000167
approximation two factor,67,1140,0.5156,64,0.0015122
approximation one by one,67,1140,0.5156,64,0.0025538
exact exhaustive,67,1411,0.6382,67,0.0000219
approximation two factor,67,1411,0.6382,66,0.0019826
approximation one by one,67,1411,0.6382,66,0.0031509
exact exhaustive,67,1693,0.7657,67,0.0000213
approximation two factor,67,1693,0.7657,66,0.0023119
approximation one by one,67,1693,0.7657,66,0.0038828
exact exhaustive,67,1846,0.8349,67,0.0000284
approximation two factor,67,1846,0.8349,66,0.0025329
approximation one by one,67,1846,0.8349,66,0.0039526
exact exhaustive,67,1997,0.9032,67,0.0000304
approximation two factor,67,1997,0.9032,66,0.002696
approximation one by one,67,1997,0.9032,65,0.0043079
exact exhaustive,67,2126,0.9616,67,0.000029
approximation two factor,67,2126,0.9616,66,0.0027052
approximation one by one,67,2126,0.9616,66,0.0045187
exact exhaustive,67,2191,0.9910,67,0.0000332
approximation two factor,67,2191,0.9910,66,0.0027934
approximation one by one,67,2191,0.9910,65,0.0046366
exact exhaustive,67,2205,0.9973,67,0.0000353
approximation two factor,67,2205,0.9973,66,0.0026862
approximation one by one,67,2205,0.9973,66,0.004645
exact exhaustive,67,2211,1.0000,67,0.0000402
approximation two factor,67,2211,1.0000,66,0.00274
approximation one by one,67,2211,1.0000,66,0.0049878
exact exhaustive,68,212,0.0931,68,0.0000101
approximation two factor,68,212,0.0931,58,0.0002803
approximation one by one,68,212,0.0931,47,0.0003876
exact exhaustive,68,391,0.1716,68,0.0000146
approximation two factor,68,391,0.1716,62,0.0005368
approximation one by one,68,391,0.1716,60,0.0008224
exact exhaustive,68,837,0.3674,68,0.0000198
approximation two factor,68,837,0.3674,64,0.0010821
approximation one by one,68,837,0.3674,62,0.0018787
exact exhaustive,68,1145,0.5026,68,0.0000335
approximation two factor,68,1145,0.5026,68,0.0015541
approximation one by one,68,1145,0.5026,66,0.0025844
exact exhaustive,68,1433,0.6291,68,0.0000348
approximation two factor,68,1433,0.6291,66,0.0018555
approximation one by one,68,1433,0.6291,65,0.0031177
exact exhaustive,68,1713,0.7520,68,0.0000569
approximation two factor,68,1713,0.7520,68,0.0022286
approximation one by one,68,1713,0.7520,67,0.0037717
exact exhaustive,68,1902,0.8349,68,0.0000881
approximation two factor,68,1902,0.8349,68,0.0026224
approximation one by one,68,1902,0.8349,67,0.004582
exact exhaustive,68,2076,0.9113,68,0.0000512
approximation two factor,68,2076,0.9113,68,0.0024617
approximation one by one,68,2076,0.9113,66,0.0043406
exact exhaustive,68,2186,0.9596,68,0.0000635
approximation two factor,68,2186,0.9596,68,0.0027928
approximation one by one,68,2186,0.9596,66,0.0044511
exact exhaustive,68,2260,0.9921,68,0.0000697
approximation two factor,68,2260,0.9921,68,0.0028718
approximation one by one,68,2260,0.9921,67,0.0044878
exact exhaustive,68,2268,0.9956,68,0.00007
approximation two factor,68,2268,0.9956,68,0.0028372
approximation one by one,68,2268,0.9956,67,0.0046621
exact exhaustive,68,2278,1.0000,68,0.0000776
approximation two factor,68,2278,1.0000,68,0.0029527
approximation one by one,68,2278,1.0000,67,0.0047398
exact exhaustive,69,217,0.0925,69,0.0000188
approximation two factor,69,217,0.0925,58,0.000288
approximation one by one,69,217,0.0925,52,0.0004385
exact exhaustive,69,490,0.2089,69,0.0000234
approximation two factor,69,490,0.2089,66,0.0006298
approximation one by one,69,490,0.2089,60,0.0010666
exact exhaustive,69,831,0.3542,69,0.0000401
approximation two factor,69,831,0.3542,66,0.0011371
approximation one by one,69,831,0.3542,66,0.0020088
exact exhaustive,69,1196,0.5098,69,0.0000597
approximation two factor,69,1196,0.5098,68,0.0015953
approximation one by one,69,1196,0.5098,64,0.002632
exact exhaustive,69,1504,0.6411,69,0.0000793
approximation two factor,69,1504,0.6411,68,0.0019081
approximation one by one,69,1504,0.6411,65,0.0031956
exact exhaustive,69,1793,0.7643,69,0.0000879
approximation two factor,69,1793,0.7643,68,0.0024947
approximation one by one,69,1793,0.7643,66,0.0042113
exact exhaustive,69,1987,0.8470,69,0.0001109
approximation two factor,69,1987,0.8470,68,0.002716
approximation one by one,69,1987,0.8470,68,0.0048638
exact exhaustive,69,2128,0.9071,69,0.000109
approximation two factor,69,2128,0.9071,68,0.0026224
approximation one by one,69,2128,0.9071,67,0.0042285
exact exhaustive,69,2248,0.9582,69,0.0001215
approximation two factor,69,2248,0.9582,68,0.002784
approximation one by one,69,2248,0.9582,68,0.0046564
exact exhaustive,69,2318,0.9881,69,0.0001384
approximation two factor,69,2318,0.9881,68,0.0029083
approximation one by one,69,2318,0.9881,68,0.0048399
exact exhaustive,69,2340,0.9974,69,0.0001368
approximation two factor,69,2340,0.9974,68,0.0030332
approximation one by one,69,2340,0.9974,68,0.0045204
exact exhaustive,69,2346,1.0000,69,0.0001457
approximation two factor,69,2346,1.0000,68,0.0030777
approximation one by one,69,2346,1.0000,68,0.0049065
exact exhaustive,70,220,0.0911,70,0.0000528
approximation two factor,70,220,0.0911,62,0.000302
approximation one by one,70,220,0.0911,54,0.0004576
exact exhaustive,70,497,0.2058,70,0.0000494
approximation two factor,70,497,0.2058,64,0.0006467
approximation one by one,70,497,0.2058,63,0.0011957
exact exhaustive,70,873,0.3615,70,0.0000988
approximation two factor,70,873,0.3615,68,0.0015243
approximation one by one,70,873,0.3615,66,0.0021785
exact exhaustive,70,1241,0.5139,70,0.0001129
approximation two factor,70,1241,0.5139,70,0.0018657
approximation one by one,70,1241,0.5139,68,0.0030685
exact exhaustive,70,1533,0.6348,70,0.0001425
approximation two factor,70,1533,0.6348,70,0.0019585
approximation one by one,70,1533,0.6348,68,0.0035165
exact exhaustive,70,1775,0.7350,70,0.0001499
approximation two factor,70,1775,0.7350,70,0.002566
approximation one by one,70,1775,0.7350,69,0.0039523
exact exhaustive,70,2019,0.8360,70,0.000203
approximation two factor,70,2019,0.8360,68,0.0026723
approximation one by one,70,2019,0.8360,68,0.0044546
exact exhaustive,70,2178,0.9019,70,0.0002471
approximation two factor,70,2178,0.9019,70,0.0037106
approximation one by one,70,2178,0.9019,68,0.0047006
exact exhaustive,70,2311,0.9569,70,0.0002584
approximation two factor,70,2311,0.9569,70,0.0031354
approximation one by one,70,2311,0.9569,69,0.0055348
exact exhaustive,70,2383,0.9867,70,0.0002669
approximation two factor,70,2383,0.9867,70,0.0030077
approximation one by one,70,2383,0.9867,68,0.0052811
exact exhaustive,70,2408,0.9971,70,0.0003017
approximation two factor,70,2408,0.9971,70,0.0030526
approximation one by one,70,2408,0.9971,69,0.0055855
exact exhaustive,70,2415,1.0000,70,0.0002917
approximation two factor,70,2415,1.0000,70,0.002964
approximation one by one,70,2415,1.0000,69,0.0052694
exact exhaustive,71,250,0.1006,71,0.0000713
approximation two factor,71,250,0.1006,64,0.0003189
approximation one by one,71,250,0.1006,57,0.0005261
exact exhaustive,71,444,0.1787,71,0.0000906
approximation two factor,71,444,0.1787,66,0.0005748
approximation one by one,71,444,0.1787,61,0.0009794
exact exhaustive,71,892,0.3590,71,0.0001552
approximation two factor,71,892,0.3590,70,0.0012244
approximation one by one,71,892,0.3590,66,0.0019466
exact exhaustive,71,1273,0.5123,71,0.0002422
approximation two factor,71,1273,0.5123,70,0.0017052
approximation one by one,71,1273,0.5123,70,0.002829
exact exhaustive,71,1613,0.6491,71,0.0003413
approximation two factor,71,1613,0.6491,70,0.0022649
approximation one by one,71,1613,0.6491,69,0.0034161
exact exhaustive,71,1875,0.7545,71,0.0003145
approximation two factor,71,1875,0.7545,70,0.0026568
approximation one by one,71,1875,0.7545,68,0.0044177
exact exhaustive,71,2106,0.8475,71,0.000397
approximation two factor,71,2106,0.8475,70,0.0026428
approximation one by one,71,2106,0.8475,69,0.004573
exact exhaustive,71,2266,0.9119,71,0.0004263
approximation two factor,71,2266,0.9119,70,0.0033139
approximation one by one,71,2266,0.9119,70,0.0059372
exact exhaustive,71,2390,0.9618,71,0.0005088
approximation two factor,71,2390,0.9618,70,0.0033923
approximation one by one,71,2390,0.9618,69,0.0052549
exact exhaustive,71,2458,0.9891,71,0.0005704
approximation two factor,71,2458,0.9891,70,0.0031272
approximation one by one,71,2458,0.9891,70,0.005691
exact exhaustive,71,2480,0.9980,71,0.0005808
approximation two factor,71,2480,0.9980,70,0.0031846
approximation one by one,71,2480,0.9980,70,0.0052441
exact exhaustive,71,2485,1.0000,71,0.0006224
approximation two factor,71,2485,1.0000,70,0.003425
approximation one by one,71,2485,1.0000,70,0.0052447
exact exhaustive,72,220,0.0861,72,0.0001385
approximation two factor,72,220,0.0861,64,0.0003047
approximation one by one,72,220,0.0861,52,0.000462
exact exhaustive,72,485,0.1897,72,0.0002001
approximation two factor,72,485,0.1897,68,0.0006554
approximation one by one,72,485,0.1897,61,0.0010939
exact exhaustive,72,924,0.3615,72,0.0003235
approximation two factor,72,924,0.3615,68,0.0013316
approximation one by one,72,924,0.3615,66,0.0024132
exact exhaustive,72,1248,0.4883,72,0.0004394
approximation two factor,72,1248,0.4883,70,0.001788
approximation one by one,72,1248,0.4883,69,0.0026942
exact exhaustive,72,1646,0.6440,72,0.0005221
approximation two factor,72,1646,0.6440,72,0.0024422
approximation one by one,72,1646,0.6440,70,0.0042
exact exhaustive,72,1939,0.7586,72,0.000757
approximation two factor,72,1939,0.7586,72,0.0028616
approximation one by one,72,1939,0.7586,68,0.0043153
exact exhaustive,72,2152,0.8419,72,0.0007542
approximation two factor,72,2152,0.8419,72,0.0029223
approximation one by one,72,2152,0.8419,71,0.0052663
exact exhaustive,72,2313,0.9049,72,0.0008708
approximation two factor,72,2313,0.9049,72,0.0031575
approximation one by one,72,2313,0.9049,71,0.0051228
exact exhaustive,72,2467,0.9652,72,0.0009642
approximation two factor,72,2467,0.9652,72,0.0033345
approximation one by one,72,2467,0.9652,71,0.0052256
exact exhaustive,72,2533,0.9910,72,0.0011421
approximation two factor,72,2533,0.9910,72,0.0034461
approximation one by one,72,2533,0.9910,71,0.0056502
exact exhaustive,72,2554,0.9992,72,0.0012563
approximation two factor,72,2554,0.9992,72,0.0034129
approximation one by one,72,2554,0.9992,71,0.0061065
exact exhaustive,72,2556,1.0000,72,0.0011889
approximation two factor,72,2556,1.0000,72,0.0030784
approximation one by one,72,2556,1.0000,71,0.0055236
exact exhaustive,73,224,0.0852,73,0.0002412
approximation two factor,73,224,0.0852,60,0.0003064
approximation one by one,73,224,0.0852,58,0.0004914
exact exhaustive,73,501,0.1906,73,0.0003882
approximation two factor,73,501,0.1906,70,0.0006629
approximation one by one,73,501,0.1906,64,0.0011742
exact exhaustive,73,936,0.3562,73,0.0007881
approximation two factor,73,936,0.3562,72,0.0012624
approximation one by one,73,936,0.3562,69,0.0023015
exact exhaustive,73,1339,0.5095,73,0.0008145
approximation two factor,73,1339,0.5095,72,0.001834
approximation one by one,73,1339,0.5095,70,0.003071
exact exhaustive,73,1689,0.6427,73,0.0011581
approximation two factor,73,1689,0.6427,72,0.002394
approximation one by one,73,1689,0.6427,71,0.0043244
exact exhaustive,73,1966,0.7481,73,0.0014454
approximation two factor,73,1966,0.7481,70,0.0027405
approximation one by one,73,1966,0.7481,72,0.0048702
exact exhaustive,73,2202,0.8379,73,0.0017341
approximation two factor,73,2202,0.8379,72,0.0028943
approximation one by one,73,2202,0.8379,71,0.0051167
exact exhaustive,73,2390,0.9094,73,0.0018465
approximation two factor,73,2390,0.9094,72,0.0032754
approximation one by one,73,2390,0.9094,72,0.0050908
exact exhaustive,73,2518,0.9581,73,0.0018813
approximation two factor,73,2518,0.9581,72,0.0034474
approximation one by one,73,2518,0.9581,72,0.0052314
exact exhaustive,73,2598,0.9886,73,0.0024061
approximation two factor,73,2598,0.9886,72,0.0035333
approximation one by one,73,2598,0.9886,72,0.0057931
exact exhaustive,73,2619,0.9966,73,0.0023711
approximation two factor,73,2619,0.9966,72,0.0035253
approximation one by one,73,2619,0.9966,72,0.0058798
exact exhaustive,73,2628,1.0000,73,0.0024545
approximation two factor,73,2628,1.0000,72,0.0035533
approximation one by one,73,2628,1.0000,72,0.0055264
exact exhaustive,74,275,0.1018,74,0.000757
approximation two factor,74,275,0.1018,62,0.0003751
approximation one by one,74,275,0.1018,60,0.000573
exact exhaustive,74,515,0.1907,74,0.0008228
approximation two factor,74,515,0.1907,72,0.0006854
approximation one by one,74,515,0.1907,67,0.0012214
exact exhaustive,74,966,0.3576,74,0.0012132
approximation two factor,74,966,0.3576,72,0.0013729
approximation one by one,74,966,0.3576,69,0.0023794
exact exhaustive,74,1371,0.5076,74,0.0019651
approximation two factor,74,1371,0.5076,72,0.0026387
approximation one by one,74,1371,0.5076,70,0.0033695
exact exhaustive,74,1667,0.6172,74,0.0024426
approximation two factor,74,1667,0.6172,74,0.0025418
approximation one by one,74,1667,0.6172,71,0.0040545
exact exhaustive,74,2028,0.7508,74,0.0027897
approximation two factor,74,2028,0.7508,74,0.0029182
approximation one by one,74,2028,0.7508,71,0.004914
exact exhaustive,74,2277,0.8430,74,0.0031936
approximation two factor,74,2277,0.8430,74,0.0030003
approximation one by one,74,2277,0.8430,73,0.0051715
exact exhaustive,74,2439,0.9030,74,0.0037063
approximation two factor,74,2439,0.9030,74,0.0033277
approximation one by one,74,2439,0.9030,73,0.0057811
exact exhaustive,74,2587,0.9578,74,0.0043698
approximation two factor,74,2587,0.9578,74,0.0034076
approximation one by one,74,2587,0.9578,73,0.0059654
exact exhaustive,74,2671,0.9889,74,0.0044963
approximation two factor,74,2671,0.9889,74,0.0036739
approximation one by one,74,2671,0.9889,73,0.0060765
exact exhaustive,74,2693,0.9970,74,0.004992
approximation two factor,74,2693,0.9970,74,0.0033816
approximation one by one,74,2693,0.9970,73,0.00559
exact exhaustive,74,2701,1.0000,74,0.0050497
approximation two factor,74,2701,1.0000,74,0.0035913
approximation one by one,74,2701,1.0000,73,0.0061075
exact exhaustive,75,277,0.0998,75,0.0013189
approximation two factor,75,277,0.0998,64,0.0003797
approximation one by one,75,277,0.0998,58,0.0006213
exact exhaustive,75,572,0.2061,75,0.0018174
approximation two factor,75,572,0.2061,74,0.000802
approximation one by one,75,572,0.2061,66,0.0013367
exact exhaustive,75,1048,0.3777,75,0.0028535
approximation two factor,75,1048,0.3777,74,0.0015328
approximation one by one,75,1048,0.3777,71,0.0026743
exact exhaustive,75,1404,0.5059,75,0.0033323
approximation two factor,75,1404,0.5059,74,0.0019191
approximation one by one,75,1404,0.5059,71,0.0029922
exact exhaustive,75,1779,0.6411,75,0.004663
approximation two factor,75,1779,0.6411,74,0.0027258
approximation one by one,75,1779,0.6411,72,0.0044369
exact exhaustive,75,2101,0.7571,75,0.0059198
approximation two factor,75,2101,0.7571,74,0.0030328
approximation one by one,75,2101,0.7571,73,0.0049695
exact exhaustive,75,2310,0.8324,75,0.006284
approximation two factor,75,2310,0.8324,74,0.0033305
approximation one by one,75,2310,0.8324,73,0.0071409
exact exhaustive,75,2539,0.9150,75,0.0092118
approximation two factor,75,2539,0.9150,74,0.0034218
approximation one by one,75,2539,0.9150,74,0.0056589
exact exhaustive,75,2664,0.9600,75,0.0081939
approximation two factor,75,2664,0.9600,74,0.0034479
approximation one by one,75,2664,0.9600,74,0.0057331
exact exhaustive,75,2739,0.9870,75,0.0093695
approximation two factor,75,2739,0.9870,74,0.0038306
approximation one by one,75,2739,0.9870,74,0.006075
exact exhaustive,75,2763,0.9957,75,0.0095079
approximation two factor,75,2763,0.9957,74,0.0038512
approximation one by one,75,2763,0.9957,74,0.0065852
exact exhaustive,75,2775,1.0000,75,0.0106822
approximation two factor,75,2775,1.0000,74,0.0035731
approximation one by one,75,2775,1.0000,74,0.0058077
exact exhaustive,76,278,0.0975,76,0.0023913
approximation two factor,76,278,0.0975,68,0.0003614
approximation one by one,76,278,0.0975,61,0.0006223
exact exhaustive,76,543,0.1905,76,0.0030696
approximation two factor,76,543,0.1905,70,0.0007703
approximation one by one,76,543,0.1905,68,0.0012811
exact exhaustive,76,1007,0.3533,76,0.0048663
approximation two factor,76,1007,0.3533,74,0.0013932
approximation one by one,76,1007,0.3533,72,0.0024725
exact exhaustive,76,1475,0.5175,76,0.0078669
approximation two factor,76,1475,0.5175,74,0.0020309
approximation one by one,76,1475,0.5175,74,0.0033205
exact exhaustive,76,1844,0.6470,76,0.0114065
approximation two factor,76,1844,0.6470,76,0.0026801
approximation one by one,76,1844,0.6470,73,0.0047598
exact exhaustive,76,2170,0.7614,76,0.0115671
approximation two factor,76,2170,0.7614,76,0.003228
approximation one by one,76,2170,0.7614,74,0.0046375
exact exhaustive,76,2381,0.8354,76,0.0132249
approximation two factor,76,2381,0.8354,76,0.0032448
approximation one by one,76,2381,0.8354,75,0.0057569
exact exhaustive,76,2592,0.9095,76,0.0192305
approximation two factor,76,2592,0.9095,76,0.0035714
approximation one by one,76,2592,0.9095,75,0.0060986
exact exhaustive,76,2725,0.9561,76,0.016835
approximation two factor,76,2725,0.9561,76,0.0039737
approximation one by one,76,2725,0.9561,75,0.0067316
exact exhaustive,76,2813,0.9870,76,0.0194715
approximation two factor,76,2813,0.9870,76,0.0039952
approximation one by one,76,2813,0.9870,75,0.006093
exact exhaustive,76,2846,0.9986,76,0.0198652
approximation two factor,76,2846,0.9986,76,0.0040117
approximation one by one,76,2846,0.9986,75,0.0068752
exact exhaustive,76,2850,1.0000,76,0.0204109
approximation two factor,76,2850,1.0000,76,0.0037421
approximation one by one,76,2850,1.0000,75,0.0062883
exact exhaustive,77,291,0.0995,77,0.0061098
approximation two factor,77,291,0.0995,66,0.0004513
approximation one by one,77,291,0.0995,62,0.0006649
exact exhaustive,77,577,0.1972,77,0.0073633
approximation two factor,77,577,0.1972,70,0.0008791
approximation one by one,77,577,0.1972,67,0.001382
exact exhaustive,77,1031,0.3524,77,0.0100399
approximation two factor,77,1031,0.3524,76,0.0016298
approximation one by one,77,1031,0.3524,72,0.0026247
exact exhaustive,77,1531,0.5232,77,0.0193579
approximation two factor,77,1531,0.5232,74,0.0020487
approximation one by one,77,1531,0.5232,73,0.0037187
exact exhaustive,77,1855,0.6340,77,0.0199293
approximation two factor,77,1855,0.6340,76,0.0028866
approximation one by one,77,1855,0.6340,75,0.0048432
exact exhaustive,77,2150,0.7348,77,0.024363
approximation two factor,77,2150,0.7348,76,0.0029253
approximation one by one,77,2150,0.7348,74,0.0052342
exact exhaustive,77,2443,0.8349,77,0.0278595
approximation two factor,77,2443,0.8349,76,0.0033601
approximation one by one,77,2443,0.8349,75,0.0055739
exact exhaustive,77,2671,0.9129,77,0.0342407
approximation two factor,77,2671,0.9129,76,0.0044203
approximation one by one,77,2671,0.9129,76,0.0064313
exact exhaustive,77,2810,0.9604,77,0.0390369
approximation two factor,77,2810,0.9604,76,0.0040281
approximation one by one,77,2810,0.9604,76,0.0058952
exact exhaustive,77,2901,0.9915,77,0.0378973
approximation two factor,77,2901,0.9915,76,0.004109
approximation one by one,77,2901,0.9915,76,0.0066866
exact exhaustive,77,2916,0.9966,77,0.0521353
approximation two factor,77,2916,0.9966,76,0.0039217
approximation one by one,77,2916,0.9966,76,0.0063405
exact exhaustive,77,2926,1.0000,77,0.0455652
approximation two factor,77,2926,1.0000,76,0.0039051
approximation one by one,77,2926,1.0000,76,0.0068485
exact exhaustive,78,317,0.1056,78,0.0108949
approximation two factor,78,317,0.1056,64,0.0004327
approximation one by one,78,317,0.1056,60,0.0007093
exact exhaustive,78,582,0.1938,78,0.0160391
approximation two factor,78,582,0.1938,74,0.0011589
approximation one by one,78,582,0.1938,71,0.0014471
exact exhaustive,78,1098,0.3656,78,0.0262336
approximation two factor,78,1098,0.3656,74,0.0016958
approximation one by one,78,1098,0.3656,74,0.0025136
exact exhaustive,78,1554,0.5175,78,0.0379824
approximation two factor,78,1554,0.5175,76,0.0023232
approximation one by one,78,1554,0.5175,74,0.0040788
exact exhaustive,78,1970,0.6560,78,0.0445116
approximation two factor,78,1970,0.6560,76,0.0030764
approximation one by one,78,1970,0.6560,77,0.0052015
exact exhaustive,78,2314,0.7706,78,0.0470057
approximation two factor,78,2314,0.7706,78,0.0034418
approximation one by one,78,2314,0.7706,77,0.0054247
exact exhaustive,78,2524,0.8405,78,0.0595497
approximation two factor,78,2524,0.8405,78,0.0035796
approximation one by one,78,2524,0.8405,77,0.0059559
exact exhaustive,78,2724,0.9071,78,0.0691452
approximation two factor,78,2724,0.9071,78,0.0040373
approximation one by one,78,2724,0.9071,76,0.0073733
exact exhaustive,78,2891,0.9627,78,0.0714828
approximation two factor,78,2891,0.9627,78,0.0040216
approximation one by one,78,2891,0.9627,77,0.0067328
exact exhaustive,78,2976,0.9910,78,0.0793005
approximation two factor,78,2976,0.9910,78,0.0042779
approximation one by one,78,2976,0.9910,77,0.0068269
exact exhaustive,78,2992,0.9963,78,0.0954813
approximation two factor,78,2992,0.9963,78,0.0044285
approximation one by one,78,2992,0.9963,77,0.0077761
exact exhaustive,78,3003,1.0000,78,0.0895344
approximation two factor,78,3003,1.0000,78,0.0039663
approximation one by one,78,3003,1.0000,77,0.0067528
exact exhaustive,79,310,0.1006,79,0.023693
approximation two factor,79,310,0.1006,74,0.0004664
approximation one by one,79,310,0.1006,64,0.0007568
exact exhaustive,79,588,0.1908,79,0.0313263
approximation two factor,79,588,0.1908,74,0.0009348
approximation one by one,79,588,0.1908,69,0.0015542
exact exhaustive,79,1111,0.3606,79,0.0522058
approximation two factor,79,1111,0.3606,78,0.0016955
approximation one by one,79,1111,0.3606,75,0.0026131
exact exhaustive,79,1575,0.5112,79,0.0704999
approximation two factor,79,1575,0.5112,78,0.0026164
approximation one by one,79,1575,0.5112,77,0.0042946
exact exhaustive,79,1937,0.6287,79,0.0831871
approximation two factor,79,1937,0.6287,78,0.002778
approximation one by one,79,1937,0.6287,76,0.0050361
exact exhaustive,79,2233,0.7248,79,0.0980202
approximation two factor,79,2233,0.7248,78,0.0032076
approximation one by one,79,2233,0.7248,77,0.0051467
exact exhaustive,79,2601,0.8442,79,0.1121968
approximation two factor,79,2601,0.8442,78,0.0036152
approximation one by one,79,2601,0.8442,77,0.0058718
exact exhaustive,79,2796,0.9075,79,0.1400661
approximation two factor,79,2796,0.9075,78,0.003895
approximation one by one,79,2796,0.9075,78,0.0062209
exact exhaustive,79,2973,0.9649,79,0.1544725
approximation two factor,79,2973,0.9649,78,0.0040641
approximation one by one,79,2973,0.9649,78,0.0069831
exact exhaustive,79,3049,0.9896,79,0.1652517
approximation two factor,79,3049,0.9896,78,0.0043576
approximation one by one,79,3049,0.9896,78,0.00738
exact exhaustive,79,3069,0.9961,79,0.1666092
approximation two factor,79,3069,0.9961,78,0.0042967
approximation one by one,79,3069,0.9961,78,0.0074156
exact exhaustive,79,3081,1.0000,79,0.1807484
approximation two factor,79,3081,1.0000,78,0.0047237
approximation one by one,79,3081,1.0000,78,0.0078449
exact exhaustive,80,282,0.0892,80,0.0433925
approximation two factor,80,282,0.0892,70,0.0004371
approximation one by one,80,282,0.0892,65,0.0006864
exact exhaustive,80,602,0.1905,80,0.0663034
approximation two factor,80,602,0.1905,78,0.0009614
approximation one by one,80,602,0.1905,68,0.0014267
exact exhaustive,80,1116,0.3532,80,0.0841723
approximation two factor,80,1116,0.3532,78,0.0017246
approximation one by one,80,1116,0.3532,76,0.002785
exact exhaustive,80,1631,0.5161,80,0.1575362
approximation two factor,80,1631,0.5161,78,0.00255
approximation one by one,80,1631,0.5161,77,0.0043114
exact exhaustive,80,1988,0.6291,80,0.2061403
approximation two factor,80,1988,0.6291,78,0.0029412
approximation one by one,80,1988,0.6291,78,0.0050671
exact exhaustive,80,2367,0.7491,80,0.2045682
approximation two factor,80,2367,0.7491,78,0.0033545
approximation one by one,80,2367,0.7491,78,0.0058208
exact exhaustive,80,2692,0.8519,80,0.2283245
approximation two factor,80,2692,0.8519,80,0.0036027
approximation one by one,80,2692,0.8519,78,0.0064075
exact exhaustive,80,2851,0.9022,80,0.2862205
approximation two factor,80,2851,0.9022,80,0.0042795
approximation one by one,80,2851,0.9022,79,0.0066911
exact exhaustive,80,3030,0.9589,80,0.3119211
approximation two factor,80,3030,0.9589,80,0.0045771
approximation one by one,80,3030,0.9589,78,0.0080759
exact exhaustive,80,3129,0.9902,80,0.3397884
approximation two factor,80,3129,0.9902,80,0.0049608
approximation one by one,80,3129,0.9902,79,0.0078883
exact exhaustive,80,3152,0.9975,80,0.3532251
approximation two factor,80,3152,0.9975,80,0.0047512
approximation one by one,80,3152,0.9975,79,0.0079233
exact exhaustive,80,3160,1.0000,80,0.3894326
approximation two factor,80,3160,1.0000,80,0.0052414
approximation one by one,80,3160,1.0000,79,0.0076162
